University,Company,TotalScore,FreqScore,RecencyScore,DepthScore,IPCScore,DivScore,CitationCount,UniquePatents,LatestDate,MinDepth
국립강릉원주대학교,한국생명공학연구원,68.15,93.6,47.24,100.0,21.74,50,3,2,,1
국립강릉원주대학교,한국건설기술연구원,58.03,62.4,47.24,100.0,16.67,50,2,2,,1
국립강릉원주대학교,광주과학기술원,57.31,62.4,47.24,100.0,28.57,25,2,1,,1
국립강릉원주대학교,한국화학연구원;로드텍,56.36,62.4,47.24,100.0,22.22,25,2,1,,1
국립강릉원주대학교,한국전기연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
국립강릉원주대학교,한국지질자원연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
국립강릉원주대학교,재단법인대구경북과학기술원,45.54,31.2,47.24,100.0,12.5,25,1,1,,1
국립경국대학교,한국식품연구원,77.06,100.0,47.24,100.0,35.0,100,14,7,,1
국립경국대학교,한국과학기술원,74.12,100.0,47.24,100.0,15.38,100,15,6,,1
국립경국대학교,울산과학기술원,72.88,100.0,47.24,100.0,7.14,100,12,4,,1
국립경국대학교,한국표준과학연구원,72.15,100.0,47.24,100.0,18.92,75,9,3,,1
국립경국대학교,한국과학기술연구원,71.53,100.0,47.24,100.0,14.81,75,5,3,,1
국립경국대학교,한국기계연구원,71.45,100.0,47.24,100.0,14.29,75,7,3,,1
국립경국대학교,한국건설기술연구원;케이에스씨,66.67,93.6,47.24,100.0,28.57,25,3,1,,1
국립경국대학교,한국건설기술연구원,64.89,93.6,47.24,100.0,16.67,25,3,1,,1
국립경국대학교,한국과학기술원; 삼성전자,64.89,93.6,47.24,100.0,16.67,25,3,1,,1
국립경국대학교,한국전기연구원,64.89,93.6,47.24,100.0,0.0,50,3,2,,1
국립경국대학교,한국지질자원연구원,64.31,100.0,47.24,100.0,0.0,25,4,1,,1
국립경국대학교,한국생명공학연구원; 재단법인 농축산용미생물산업육성지원센터,64.28,62.4,47.24,100.0,75.0,25,2,1,,1
국립경국대학교,재단법인대구경북과학기술원,63.39,93.6,47.24,100.0,6.67,25,3,1,,1
국립경국대학교,한국과학기술연구원; 베트남-코리아 인스티튜트 오브 사이언스 앤드 테크놀로지,59.46,62.4,47.24,100.0,42.86,25,2,1,,1
국립경국대학교,한국과학기술원;성일에스아이엠,58.65,62.4,47.24,100.0,37.5,25,2,1,,1
국립경국대학교,한국에너지기술연구원,57.53,62.4,47.24,100.0,30.0,25,2,1,,1
국립경국대학교,수영하이텍;세화이에스; 한국지질자원연구원,47.76,31.2,47.24,100.0,27.27,25,1,1,,1
국립경국대학교,한국전자통신연구원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
국립경국대학교,대한민국(농촌진흥청장); 한국과학기술원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
국립경국대학교,한국화학연구원; 인바이오,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
국립경국대학교,한국해양과학기술원,44.32,31.2,47.24,100.0,4.35,25,1,1,,1
국립공주대학교,한국해양과학기술원,75.63,100.0,47.24,100.0,25.45,100,10,5,,1
국립공주대학교,한국전기연구원,75.05,100.0,47.24,100.0,21.62,100,12,7,,1
국립공주대학교,한국과학기술연구원,74.61,100.0,47.24,100.0,18.67,100,18,7,,1
국립공주대학교,한국기계연구원,73.88,100.0,47.24,100.0,13.79,100,12,6,,1
국립공주대학교,한국과학기술원,73.82,100.0,47.24,100.0,13.41,100,19,8,,1
국립공주대학교,한국원자력연구원,73.51,100.0,47.24,100.0,11.36,100,10,4,,1
국립공주대학교,한국식품연구원,73.45,100.0,47.24,100.0,27.59,75,8,3,,1
국립공주대학교,한국에너지기술연구원,73.45,100.0,47.24,100.0,10.91,100,9,5,,1
국립공주대학교,한국전자통신연구원,73.36,100.0,47.24,100.0,10.34,100,13,8,,1
국립공주대학교,한국건설기술연구원,73.12,100.0,47.24,100.0,8.77,100,9,5,,1
국립공주대학교,울산과학기술원,72.99,100.0,47.24,100.0,41.18,50,4,2,,1
국립공주대학교,재단법인 파동에너지 극한제어 연구단; 한국기계연구원,72.88,100.0,47.24,100.0,7.14,100,5,4,,1
국립공주대학교,한국화학연구원,70.67,100.0,47.24,100.0,9.09,75,7,3,,1
국립공주대학교,한국생명공학연구원,69.46,100.0,47.24,100.0,17.65,50,5,2,,1
국립공주대학교,재단법인대구경북과학기술원,68.35,93.6,47.24,100.0,23.08,50,3,2,,1
국립공주대학교,한국식품연구원; 서천군,68.06,100.0,47.24,100.0,25.0,25,4,1,,1
국립공주대학교,한국지질자원연구원,67.81,100.0,47.24,100.0,6.67,50,4,2,,1
국립공주대학교,한국건설기술연구원;엔비텍이앤씨;엔에스테크닉스,67.39,93.6,47.24,100.0,33.33,25,3,1,,1
국립공주대학교,한국표준과학연구원,63.75,93.6,47.24,100.0,9.09,25,3,1,,1
국립공주대학교,국방과학연구소; 재단법인대구경북과학기술원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
국립공주대학교,한국과학기술연구원; 한국과학기술원,58.14,62.4,47.24,100.0,17.39,50,2,2,,1
국립공주대학교,한국과학기술원; 기초과학연구원,55.17,62.4,47.24,100.0,14.29,25,2,1,,1
국립공주대학교,재단법인대구경북과학기술원;지금아이앤씨,54.7,62.4,47.24,100.0,11.11,25,2,1,,1
국립공주대학교,현대자동차; 기아; 재단법인대구경북과학기술원,54.53,62.4,47.24,100.0,10.0,25,2,1,,1
국립공주대학교,민트세이지; 조희재; 한국과학기술원,49.67,31.2,47.24,100.0,40.0,25,1,1,,1
국립공주대학교,한국건설기술연구원;에코탄소,47.42,31.2,47.24,100.0,25.0,25,1,1,,1
국립공주대학교,에이치디씨랩스; 한국과학기술원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
